Show ID,Show Name,Year,Date,Class Name,Rider Count,Competition Level,Rider Status
12759,2024 THE ROYAL AGRICULTURAL WINTER FAIR CDI3* - 11/04/2024,2024,2024-11-04T00:00:00,901-GP - Grand Prix,7,Gold,Unspecified
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,500-Non-competing horse,1,Gold,Unspecified
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,101AA-Gold - Training Level Test 1 - AA (Fri),2,Gold,Adult Amateur
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,101JR-Gold - Training Level Test 1 - JR (Fri),1,Gold,Junior
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,101OP-Gold - Training Level Test 1 - OPEN (Fri),6,Gold,Open
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,102JR-Gold - Training Level TOC - JR (Fri),1,Gold,Junior
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,102OP-Gold - Training Level TOC - OPEN (Fri),2,Gold,Open
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,107AA-Gold - First Level Test 1 - AA (Fri),7,Gold,Adult Amateur
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,107JR-Gold - First Level Test 1 - JR (Fri),1,Gold,Junior
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,107OP-Gold - First Level Test 1 - OPEN (Fri),3,Gold,Open
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,108AA-Gold - First Level TOC - AA (Fri),2,Gold,Adult Amateur
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,108JR-Gold - First Level TOC - JR (Fri),1,Gold,Junior
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,108OP-Gold - First Level TOC - OPEN (Fri),1,Gold,Open
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,113AA-Gold - Second Level Test 1 - AA (Fri),2,Gold,Adult Amateur
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,113JR-Gold - Second Level Test 1 - JR (Fri),1,Gold,Junior
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,113OP-Gold - Second Level Test 1 - OPEN (Fri),5,Gold,Open
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,114JR-Gold - Second Level TOC - JR (Fri),1,Gold,Junior
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,114OP-Gold - Second Level TOC - OPEN (Fri),1,Gold,Open
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,119AA-Gold - Third Level Test 1 - AA (Fri),4,Gold,Adult Amateur
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,119JR-Gold - Third Level Test 1 - JR (Fri),1,Gold,Junior
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,119OP-Gold - Third Level Test 1 - OPEN (Fri),7,Gold,Open
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,120AA-Gold - Third Level TOC - AA (Fri),1,Gold,Adult Amateur
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,120OP-Gold - Third Level TOC - OPEN (Fri),2,Gold,Open
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,125OP-Gold - Fourth Level Test 1 - OPEN (Fri),2,Gold,Open
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,126OP-Gold - Fourth Level TOC - OPEN (Fri),1,Gold,Open
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,131AA-Gold - Prix St Georges - AA (Fri),5,Gold,Adult Amateur
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,131OP-Gold - Prix St Georges - OPEN (Fri),3,Gold,Open
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,134OP-Gold - Grand Prix - OPEN (Fri),4,Gold,Open
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,137AA-Gold - FEI TOC - AA (Fri),1,Gold,Adult Amateur
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,137JR-Gold - FEI TOC - JR (Fri),2,Gold,Junior
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,137OP-Gold - FEI TOC - OPEN (Fri),4,Gold,Open
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,140AA-Gold - FEI Para TOC - AA (Fri),2,Gold,Adult Amateur
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,140OPIV-Gold - FEI Para TOC - OPEN - Grade IV (Fri),1,Gold,Open
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,140OPV-Gold - FEI Para TOC - OPEN - Grade V (Fri),1,Gold,Open
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,143-Gold - FEI Young Riders Team (Fri),1,Gold,Unspecified
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,155OP-Gold - First Level Test 1 - OE Dressage Development for 4 & 5 Year Olds - OPEN (Fri),3,Gold,Open
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,156OP-Gold - Second Level Test 1 - OE Dressage Development for 5 & 6 Year Olds - OPEN (Fri),3,Gold,Open
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,157OP-Gold - Third Level Test 1 - OE Dressage Development for 6 - 7 Year Olds - OPEN (Fri),2,Gold,Open
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,159OEP-Gold - Prix St. Georges - OE Dressage Development for 8-10 Year Olds - OPEN (Fri),2,Gold,Open
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,159OP-Gold - Intermediate II Open - (Fri),1,Gold,Open
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,160OP-Gold - Intermediate A Open - (Fri),1,Gold,Open
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,201JR-Silver - Introductory Level TOC - JR (FRI),1,Silver,Junior
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,206AA-Silver - Training Level Test 1 - AA (Fri),6,Silver,Adult Amateur
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,206JR-Silver - Training Level Test 1 - JR (Fri),1,Silver,Junior
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,207JR-Silver - Training Level TOC - JR (Fri),1,Silver,Junior
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,207OP-Silver - Training Level TOC - OPEN (Fri),1,Silver,Open
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,212AA-Silver - First Level Test 1 - AA (Fri),9,Silver,Adult Amateur
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,212OP-Silver - First Level Test 1 - OPEN (Fri),1,Silver,Open
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,213AA-Silver - First Level TOC - AA (Fri),5,Silver,Adult Amateur
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,218AA-Silver - Second Level Test 1 - AA (Fri),5,Silver,Adult Amateur
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,218OP-Silver - Second Level Test 1 - OPEN (Fri),1,Silver,Open
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,219AA-Silver - Second Level TOC - AA (Fri),1,Silver,Adult Amateur
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,224OP-Silver - Third Level Test 1 - OPEN (Fri),3,Silver,Open
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,225OP-Silver - Third Level TOC - OPEN (Fri),2,Silver,Open
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,230OP-Silver - Fourth Level Test 1 - OPEN (Fri),1,Silver,Open
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,236OP-Silver - Prix St Georges - OPEN (Fri),1,Silver,Open
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,301AA-Bronze - Introductory Test A - AA (Fri),6,Bronze,Adult Amateur
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,301JR-Bronze - Introductory Test A - JR (Fri),2,Bronze,Junior
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,301OP-Bronze - Introductory Test A - OPEN (Fri),1,Bronze,Open
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,302AA-Bronze - Introductory TOC - AA (Fri),2,Bronze,Adult Amateur
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,302JR-Bronze - Introductory TOC - JR (Fri),1,Bronze,Junior
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,307AA-Bronze - Training Level Test 1 - AA (Fri),7,Bronze,Adult Amateur
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,307JR-Bronze - Training Level Test 1 - JR (Fri),1,Bronze,Junior
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,307OP-Bronze - Training Level Test 1 - OPEN (Fri),1,Bronze,Open
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,308AA-Bronze - Training TOC - AA (Fri),3,Bronze,Adult Amateur
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,308OP-Bronze - Training TOC - OPEN (Fri),1,Bronze,Open
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,313AA-Bronze - First Level Test 1 - AA (Fri),11,Bronze,Adult Amateur
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,313JR-Bronze - First Level Test 1 - JR (Fri),2,Bronze,Junior
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,313OP-Bronze - First Level Test 1 - OPEN (Fri),1,Bronze,Open
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,314AA-Bronze - First Level TOC - AA (Fri),6,Bronze,Adult Amateur
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,319AA-Bronze - Second Level Test 1 - AA (Fri),4,Bronze,Adult Amateur
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,320AA-Bronze - Second Level TOC - AA (Fri),3,Bronze,Adult Amateur
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,325OP-Bronze - Third Level Test 1 - OPEN (Fri),4,Bronze,Open
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,326OP-Bronze - Third Level TOC - OPEN (Fri),1,Bronze,Open
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,331OP-Bronze - Fourth Level Test 1 - OPEN (Fri),1,Bronze,Open
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,407AA-Bronze Western Dressage - Basic Test 1 - AA (Fri),1,Bronze,Adult Amateur
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,408AA-Bronze Western Dressage - Basic Test 2 - AA (Fri),1,Bronze,Adult Amateur
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,413AA-Bronze Western Dressage - Level 1 Test 1 - AA (Fri),2,Bronze,Adult Amateur
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,414AA-Bronze Western Dressage - Level 1 Test 2 - AA (Fri),1,Bronze,Adult Amateur
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,419AA-Bronze Western Dressage - Level 2 Test 1 - AA (Fri),2,Bronze,Adult Amateur
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,420AA-Bronze Western Dressage - Level 2 Test 2 - AA (Fri),2,Bronze,Adult Amateur
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,425AA-Bronze Western Dressage - Level 3 Test 1 - AA (Fri),1,Bronze,Adult Amateur
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,426AA-Bronze Western Dressage - Level 3 Test 2 - AA (Fri),1,Bronze,Adult Amateur
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,431AA-Bronze Western Dressage - Level 4 Test 1 - AA (Fri),1,Bronze,Adult Amateur
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,437OP-Bronze - Western Dressage - Level 5 TOC OPEN (Fri),1,Bronze,Open
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,103AA-Gold - Training Level Test 2 - AA (Sat),2,Gold,Adult Amateur
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,103JR-Gold - Training Level Test 2 - JR (Sat),1,Gold,Junior
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,103OP-Gold - Training Level Test 2 - OPEN (Sat),6,Gold,Open
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,104JR-Gold - Training Level TOC - JR (Sat),1,Gold,Junior
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,104OP-Gold - Training Level TOC - OPEN (Sat),2,Gold,Open
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,109AA-Gold - First Level Test 2 - AA (Sat),6,Gold,Adult Amateur
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,109JR-Gold - First Level Test 2 - JR (Sat),1,Gold,Junior
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,109OP-Gold - First Level Test 2 - OPEN (Sat),2,Gold,Open
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,110AA-Gold - First Level TOC - AA (Sat),2,Gold,Adult Amateur
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,110OP-Gold - First Level TOC - OPEN (Sat),1,Gold,Open
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,115AA-Gold - Second Level Test 2 - AA (Sat),2,Gold,Adult Amateur
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,115JR-Gold - Second Level Test 2 - JR (Sat),1,Gold,Junior
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,115OP-Gold - Second Level Test 2 - OPEN (Sat),4,Gold,Open
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,116AA-Gold - Second Level TOC - AA (Sat),1,Gold,Adult Amateur
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,116OP-Gold - Second Level TOC - OPEN (Sat),2,Gold,Open
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,116OPB-Gold - Second Level TOC - OPEN - B,1,Gold,Open
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,121AA-Gold - Third Level Test 2 - AA (Sat),3,Gold,Adult Amateur
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,121JR-Gold - Third Level Test 2 - JR (Sat),1,Gold,Junior
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,121OP-Gold - Third Level Test 2 - OPEN (Sat),7,Gold,Open
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,122AA-Gold - Third Level TOC - AA (Sat),3,Gold,Adult Amateur
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,122JR-Gold - Third Level TOC - JR (Sat),1,Gold,Junior
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,127OP-Gold - Fourth Level Test 2 - OPEN (Sat),2,Gold,Open
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,138AA-Gold - FEI TOC - AA (Sat),4,Gold,Adult Amateur
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,138JR-Gold - FEI TOC - JR (Sat),2,Gold,Junior
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,138OP-Gold - FEI TOC - OPEN (Sat),4,Gold,Open
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,141AA-Gold - FEI Para TOC - AA (Sat),2,Gold,Adult Amateur
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,141OPIV-Gold - FEI Para TOC - OPEN Grade IV (Sat),1,Gold,Open
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,141OPV-Gold - FEI Para TOC - OPEN Grade V (Sat),1,Gold,Open
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,153AA-Gold - Intermediate 1 - AA (Sat),2,Gold,Adult Amateur
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,153OP-Gold - Intermediate 1 - OPEN (Sat),4,Gold,Open
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,161OP-Gold - Intermediate II Open - (Sat),3,Gold,Open
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,162OP-Gold - Grand Prix Special Open - (Sat),1,Gold,Open
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,163OP-Gold - Intermediate B Open - (Sat),1,Gold,Open
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,164OP-Gold - First Level Test 1 - OE Dressage Development for 4 & 5 Year Olds - OPEN (Sat),4,Gold,Open
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,165OP-Gold - Second Level Test 1 - OE Dressage Development for 5 & 6 Year Olds - OPEN (Sat),3,Gold,Open
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,166OP-Gold - Third Level Test 1 - OE Dressage Development for 6 & 7 Year Olds - OPEN (Sat),1,Gold,Open
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,167OP-Gold - Fourth Level Test 1 - OE Dressage Development for 7 & 8-year-olds - OPEN (Sat),1,Gold,Open
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,168OP-Gold - Prix St. Georges - OE Dressage Development for 8-10 Year Olds - OPEN (Sat),2,Gold,Open
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,174PC-Gold - Pony Introductory to Fourth TOC - (Sat),1,Gold,Unspecified
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,202JR-Silver - Introductory Level Test B - JR (Sat),1,Silver,Junior
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,208AA-Silver - Training Level Test 2 - AA (Sat),5,Silver,Adult Amateur
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,208JR-Silver - Training Level Test 2 - JR (Sat),1,Silver,Junior
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,209JR-Silver - Training Level TOC - JR (Sat),1,Silver,Junior
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,209OP-Silver - Training Level TOC - OPEN (Sat),1,Silver,Open
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,214AA-Silver - First Level Test 2 - AA (Sat),8,Silver,Adult Amateur
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,214OP-Silver - First Level Test 2 - OPEN (Sat),1,Silver,Open
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,215AA-Silver - First Level TOC - AA (Sat),4,Silver,Adult Amateur
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,220AA-Silver - Second Level Test 2 - AA (Sat),4,Silver,Adult Amateur
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,220OP-Silver - Second Level Test 2 - OPEN (Sat),1,Silver,Open
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,226OP-Silver - Third Level Test 2 - OPEN (Sat),2,Silver,Open
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,227OP-Silver - Third Level TOC - OPEN (Sat),1,Silver,Open
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,237OP-Silver - Prix St Georges - OPEN (Sat),1,Silver,Open
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,303AA-Bronze - Introductory Test B - AA (Sat),8,Bronze,Adult Amateur
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,303JR-Bronze - Introductory Test B - JR (Sat),2,Bronze,Junior
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,303OP-Bronze - Introductory Test B - OPEN (Sat),1,Bronze,Open
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,304AA-Bronze - Introductory TOC - AA (Sat),3,Bronze,Adult Amateur
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,304JR-Bronze - Introductory TOC - JR (Sat),1,Bronze,Junior
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,309AA-Bronze -Training Level Test 2 - AA (Sat),5,Bronze,Adult Amateur
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,309JR-Bronze -Training Level Test 2 - JR (Sat),2,Bronze,Junior
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,309OP-Bronze -Training Level Test 2 - OPEN (Sat),3,Bronze,Open
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,315AA-Bronze - First Level Test 2 - AA (Sat),10,Bronze,Adult Amateur
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,315JR-Bronze - First Level Test 2 - JR (Sat),2,Bronze,Junior
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,315OP-Bronze - First Level Test 2 - OPEN (Sat),1,Bronze,Open
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,316AA-Bronze - First Level TOC - AA (Sat),4,Bronze,Adult Amateur
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,321AA-Bronze - Second Level Test 2 - AA (Sat),4,Bronze,Adult Amateur
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,322AA-Bronze - Second Level TOC - AA (Sat),2,Bronze,Adult Amateur
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,327OP-Bronze - Third Level Test 2 - OPEN (Sat),4,Bronze,Open
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,328OP-Bronze - Third Level TOC - OPEN (Sat),1,Bronze,Open
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,409AA-Bronze Western Dressage - Basic Test 3 - AA (Sat),1,Bronze,Adult Amateur
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,409OP-Bronze Western Dressage - Basic Test 3 - OPEN (Sat),1,Bronze,Open
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,410AA-Bronze Western Dressage - Basic TOC - AA (Sat),1,Bronze,Adult Amateur
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,410OP-Bronze Western Dressage - Basic TOC - OPEN (Sat),1,Bronze,Open
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,415AA-Bronze Western Dressage - Level 1 Test 3 - AA (Sat),1,Bronze,Adult Amateur
12946,2025 Caledon Dressage at Angelstone - Aug - 08/08/2025,2025,2025-08-08T00:00:00,421AA-Bronze Western Dressage - Level 2 Test 3 - AA (Sat),2,Bronze,Adult Amateur
